,subject,nll,bic,model,w_p,theta,phi,beta
36,36,136.07335542211143,293.81111245304055,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.8855572835371833,0.6528016152300709,0.0,2.272220710458469
