,subject,nll,bic,model,w_p,theta,phi,beta
32,32,207.75249419664402,437.16939000210573,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.334227194070089,0.8086764753984254,0.0,0.4599847751923721
