,subject,nll,bic,model,w_p,theta,beta
14,14,206.51430237581485,429.27690595824293,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5861429840830593,0.5269452913749758,0.940683543665481
