,subject,nll,bic,model,w_p,theta,beta
27,27,147.6472009844117,311.54270317543666,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.8118309789029152,0.7160480367615988,4.421568404423079
