,subject,nll,bic,model,w_p,theta,beta
42,42,212.0144196042853,440.27714041518385,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5162990486691131,0.31969268628083597,0.709332394322525
