,subject,nll,bic,model,w_p,theta,beta
19,19,193.46303909320852,403.1743793930303,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.548720854836302,0.33748419670647817,0.967560874811286
