,subject,nll,bic,model,w_p,theta,beta
39,39,171.08144264183997,358.4111864902932,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.3998005525342626,0.7633992945596484,3.2213860904235583
