,subject,nll,bic,model,w_p,theta,beta
21,21,156.67652722756344,329.6013556617401,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5578904167901223,0.4557919257103349,0.9217916133341464
