,subject,nll,bic,model,w_p,theta,beta
5,5,185.38978512233527,387.0278714512838,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.883499835015295,0.5309880161583093,1.2134522972237682
