,subject,nll,bic,model,w_p,theta,beta
10,10,166.4326083342746,349.1135178751624,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.9598782259761247,0.5846444067478344,2.726695715172669
