,subject,nll,bic,model,w_p,theta,beta
2,2,136.52706592257175,289.30243305175674,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.8808888809306712,0.7739532931489875,2.795661157559268
