,subject,nll,bic,model,w_p,theta,beta
6,6,177.93112948952768,372.1105601856686,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5006872523862417,0.8066644109068488,1.025298474707017
