,subject,nll,bic,model,w_p,theta,beta
24,24,130.23681920261967,276.7219396118526,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.7913708458081044,0.6677391704589863,3.1262330734827932
