,subject,nll,bic,model,w_p,theta,beta
23,23,148.08137441466124,312.4110500359357,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.41339280610502444,0.5530441379377782,2.1148368024785835
