,subject,nll,bic,model,w_p,theta,beta
33,33,183.43074321211054,383.1097876308343,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.6267153839633248,0.6473887880146191,2.4364782674855903
