,subject,nll,bic,model,w_p,theta,beta
17,17,148.47317610099356,313.19465340860035,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.6874281527869939,0.5691707617143131,2.8629709348659733
