,subject,nll,bic,model,w_p,theta,beta
22,22,186.76060548021172,389.7695121670367,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.8238981242436516,0.5175494964422904,1.9025900138232532
