,subject,nll,bic,model,w_p,theta,beta
20,20,115.78363415966088,247.81556952593502,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.8026536395616201,0.8945481296058959,5.2719071354117855
