,subject,nll,bic,model,w_p,theta,beta
31,31,65.74840961280843,147.74512043223012,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.9777931543542671,0.654554757909465,2.803382429926675
