,subject,nll,bic,model,w_p,theta,beta
3,3,176.41623165267907,369.0807645119714,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.6904544781387584,0.5028562795511848,2.228580266112993
