,subject,nll,bic,model,w_p,theta,beta
30,30,136.49610466212064,289.2405105308545,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.7695309126849333,0.8651873742333394,3.2833116284023083
