,subject,nll,bic,model,w_p,theta,beta
37,37,182.0161466110153,380.28059442864384,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.6320659309419822,0.547894071155395,0.996225862997204
