,subject,nll,bic,model,w_p,theta,beta
4,4,205.89089768961827,428.0300965858498,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.695475245005601,0.4527814064790874,0.7707650842582696
