,subject,nll,bic,model,w_p,theta,beta
18,18,136.20297526813613,288.6542517428855,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.6815165576117811,0.8290951034515169,3.418314386750587
