,subject,nll,bic,model,w_p,theta,beta
16,16,172.1838254543905,360.61595211539424,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5069643912479905,0.795498264740325,1.3261544015676325
