,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
11,11,172.5726990011226,377.6420004154717,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.7728479265773043,1.0,0.7455091736823622,1.8995946468038692e-07,49.86960924909274,10.0
