,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
7,7,182.34113756267675,397.17887753858,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.4724950294018192,0.913208777752312,0.7963419282288857,9.809068681530952e-06,24.926677488274258,9.88184561973392
