,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
14,14,229.72036461102064,491.9373316352678,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.5211575143404329,0.9727952795900696,0.7702675393724586,1.7252672399817334e-05,32.60317525184529,4.58670294453971
