,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
26,26,198.44594763423083,429.3884976816882,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.9392070442622524,0.8017525029047126,0.300255369990523,0.0006001630190458664,41.366515352575455,5.8996829277830365
