,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
32,32,177.76017208337024,388.016946579967,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.20744269801164447,0.9564954376561831,0.5224052958305443,0.00015264269187756767,42.99892826910371,9.976642161500024
