,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
9,9,169.26109260980635,371.01878763283923,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.9633763961419209,0.9935400403569441,0.582004603682222,0.00017221558378451672,24.37100237197772,4.351670601944577
