,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
36,36,225.5752172949908,483.64703700320814,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.41644692577086373,1.0,0.04383047149639873,0.025382020930949354,14.34736529641615,2.005251029391173
