,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
6,6,147.959583471018,328.4157693552625,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.4986925481364621,0.9823182774431732,0.8718816275091631,4.8381723573450805e-06,3.6798615041396836,8.87702045242399
