,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
0,0,228.99376499541256,490.48413240405165,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.05722582026045537,1.0,0.2504291039641114,0.0031577589974758225,38.655859237371146,1.4391522332956417
