,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
27,27,148.58060576544858,340.49001474853253,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.22556333698989983,1.0,1.0,0.19383261043851796,0.0019485492727156547,40.82627502237438,0.11466203628734203,5.124895544999216
