,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
43,43,227.64351402097685,498.6158312595891,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.7086979695105722,0.4494351242043508,4.951654795181324e-05,0.10492114526571406,0.4995097127937254,39.98188844416271,0.6875000390515744,1.8059590969081911
