,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
16,16,115.71063717705212,274.7500775717396,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6395707125035819,0.5578643212183115,0.8584046030077307,0.0,0.00016165640175369678,33.855310817229665,0.9376509796511486,4.034642247080558
