,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
8,8,140.00450630123433,323.337815820104,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.1602232394591072,1.0,0.48759144127457243,0.6073167883926113,0.0001424236875277278,42.3831725990876,0.9770250208903745,4.267699333988009
