,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
7,7,109.22072327657902,261.7702497707934,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.877927345144252,0.8238709887124711,0.5013533798610179,0.6020097086513778,0.00013007627111865188,23.432324721192682,0.866889930777706,0.8384628366805725
