,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
39,39,173.02022351404645,389.36925024572827,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,1.3658979914677847,0.8711336496352362,0.6879339045725846,0.7902708538748849,6.29681437633759e-05,9.571339941248288,0.0596998250953786,0.03816128249955223
