,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
26,26,128.5660270348167,300.46085728726877,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.2704720605054583,0.5442810937020938,0.28786037054658226,0.0,0.00032195664026333777,45.11002246120083,0.980757336328669,9.4159801315208
