,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
34,34,146.65412106545872,336.6370453485528,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.610530866156656,1.0,1.0,0.0,0.003511534771100262,45.499678984699116,0.10883430062950815,1.2451501525823792
