,subject,nll,bic,model,w_p,lam,phi,beta
41,41,147.5861397731448,316.83668115510727,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.5356248275642091,0.6790643358871081,0.0,2.272341500711807
