,subject,nll,bic,model,w_p,lam,phi,beta
23,23,113.54115437593182,248.74671036068133,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.36603257835358255,0.8524515444808873,0.025665957301613643,2.9490093020162007
