,subject,nll,bic,model,w_p,lam,phi,beta
13,13,93.09437536433255,207.85315233748278,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.6206717637587394,0.8235337199354248,0.029062482773995958,2.6577619120989215
