,subject,nll,bic,model,w_p,lam,phi,beta
1,1,128.45752630633763,278.57945422149294,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.7033419597466418,0.7669546702154983,0.09199477239292893,2.549552011381705
