,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
21,21,156.20520170471158,355.73920662705854,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.47575512567438893,0.4766611097659426,0.9827028745448958,0.11505431115565311,0.00016866565531421793,41.28956978465627,1.0,8.317855166596678
