,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
2,2,107.74769140728279,258.82418603220094,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.1414630450548872,1.0,1.0,0.5116979292565745,0.00019022513608523426,21.09094855890345,0.32949428355549376,10.0
