,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
30,30,105.00783224143568,253.34446770050673,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.308572177640365,1.0,0.6927252825025934,0.454784206989774,0.00046534098945076385,43.97350650941267,0.8768986416906345,9.298438988188273
