,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
11,11,149.24906980736256,341.8269428323605,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.2765662418687358,1.0,0.7716920675742961,0.0,0.0013478060207614039,49.13221431204981,9.906060576918783e-07,8.186684839860817
