,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
9,9,146.18381017661707,335.6964235708695,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.2700760723191,0.9981416852792476,0.8914566591551769,0.7312514059645946,6.097792135027467e-05,25.57647712605172,0.9794376369347797,2.3500957749422082
