,subject,nll,bic,model,w_p,theta,lam,phi,beta
20,20,60.61404967686044,148.30860136474297,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,1.0,1.0,0.02520685835011354,0.0,4.999254200630098
