,subject,nll,bic,model,w_p,theta,lam,phi,beta
33,33,160.41951135472445,347.919524720471,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.6448150416163636,1.0,0.945678765507051,0.0,2.6644467177694544
