,subject,nll,bic,model,w_p,theta,lam,phi,beta
42,42,107.56007751873813,242.20065704849836,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.4952380693617646,1.0,0.6383261374266735,0.0,2.546494405443987
