,subject,nll,bic,model,w_p,theta,lam,phi,beta
10,10,139.07902794859527,305.2385579082126,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,1.0,1.0,0.8341949025565911,0.0,2.8252285790818563
