,subject,nll,bic,model,w_p,theta,lam,phi,beta
16,16,103.11063071667337,233.30176344436885,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.16681283427394217,1.0,0.16657141478347243,0.0,3.269712816076891
