,subject,nll,bic,model,alpha,gamma,lam,beta
3,3,164.08276813827862,349.82993788537493,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.27200190439437444,0.3009835179662044,0.8306835295118252,10.0
