,subject,nll,bic,model,alpha,gamma,lam,beta
16,16,145.39631896838523,312.45703954558815,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.6777457424479519,0.610635578569254,0.5443749703594696,3.845218456938727
