,subject,nll,bic,model,alpha,gamma,lam,beta
8,8,163.81736113230102,349.2991238734197,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.16522057759196992,1.0,0.8880885803263591,2.316703163031162
