,subject,nll,bic,model,alpha,gamma,lam,beta
36,36,151.8295146164644,325.3234308417465,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.14709192556050485,1.0,0.6925490134931584,8.513160431689805
