,subject,nll,bic,model,alpha,gamma,lam,beta
42,42,228.73917829743078,479.14275820367925,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.577702302968614,0.5446515836417274,0.3894436144224868,2.4745870369023866
