,subject,nll,bic,model,alpha,gamma,lam,beta
14,14,215.81108787661987,453.2865773620574,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.43975439392515553,0.4040368470475034,0.26307338682145787,9.252757441259316
