,subject,nll,bic,model,alpha,gamma,lam,beta
1,1,161.48854495787833,344.64149152457435,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.40222316989479023,1.0,0.12321279350030506,4.577097655883402
