,subject,nll,bic,model,alpha,gamma,lam,beta
21,21,159.54957189747284,340.7635454037634,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.46140005029730474,0.462197345646018,0.4223344555483266,8.912259615713554
